service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
25532526,1,1,1,1,1,0,0,20200102,20200214
25532566,0,0,0,0,0,1,0,20200104,20200208
25532569,0,0,0,0,0,1,0,20200104,20200208
25532572,0,0,0,0,0,1,0,20200104,20200208
25532575,0,0,0,0,0,0,1,20200105,20200322
25532580,0,0,0,0,0,0,1,20200105,20200322
25532585,0,0,0,0,0,0,1,20200105,20200322
25532226,1,1,1,1,1,0,0,20200102,20200214
25532246,1,1,1,1,1,0,0,20200102,20200214
25532266,1,1,1,1,1,0,0,20200102,20200214
25532306,1,1,1,1,1,0,0,20200102,20200214
25532286,1,1,1,1,1,0,0,20200102,20200214
25532386,1,1,1,1,1,0,0,20200102,20200214
25532446,1,1,1,1,1,0,0,20200102,20200214
25532326,1,1,1,1,1,0,0,20200102,20200214
25532346,1,1,1,1,1,0,0,20200102,20200214
25532366,1,1,1,1,1,0,0,20200102,20200214
25532406,1,1,1,1,1,0,0,20200102,20200214
25532426,1,1,1,1,1,0,0,20200102,20200214
25532466,1,1,1,1,1,0,0,20200102,20200214
25532486,1,1,1,1,1,0,0,20200102,20200214
25532506,1,1,1,1,1,0,0,20200102,20200214
25532546,1,1,1,1,1,0,0,20200102,20200214
25532206,1,1,1,1,1,0,0,20200102,20200214
25568574,1,1,1,1,1,0,0,20200102,20200214
25568714,1,1,1,1,1,0,0,20200102,20200214
25568594,1,1,1,1,1,0,0,20200102,20200214
25568614,1,1,1,1,1,0,0,20200102,20200214
25568554,1,1,1,1,1,0,0,20200102,20200214
25568634,1,1,1,1,1,0,0,20200102,20200214
25568974,1,1,1,1,1,0,0,20200102,20200214
25569054,1,1,1,1,1,0,0,20200102,20200214
25568874,1,1,1,1,1,0,0,20200102,20200214
25568694,1,1,1,1,1,0,0,20200102,20200214
25568654,1,1,1,1,1,0,0,20200102,20200214
25568854,1,1,1,1,1,0,0,20200102,20200214
25568934,1,1,1,1,1,0,0,20200102,20200214
25568914,1,1,1,1,1,0,0,20200102,20200214
25568674,1,1,1,1,1,0,0,20200102,20200214
25568734,1,1,1,1,1,0,0,20200102,20200214
25568774,1,1,1,1,1,0,0,20200102,20200214
25568894,1,1,1,1,1,0,0,20200102,20200214
25568954,1,1,1,1,1,0,0,20200102,20200214
25568814,1,1,1,1,1,0,0,20200102,20200214
25568794,1,1,1,1,1,0,0,20200102,20200214
25568754,1,1,1,1,1,0,0,20200102,20200214
25568834,1,1,1,1,1,0,0,20200102,20200214
25568994,1,1,1,1,1,0,0,20200102,20200214
25569034,1,1,1,1,1,0,0,20200102,20200214
25569014,1,1,1,1,1,0,0,20200102,20200214
25569074,1,1,1,1,1,0,0,20200102,20200214
25569094,1,1,1,1,1,0,0,20200102,20200214
25569114,1,1,1,1,1,0,0,20200102,20200214
25569134,1,1,1,1,1,0,0,20200102,20200214
25569154,1,1,1,1,1,0,0,20200102,20200214
25581489,0,0,0,0,0,1,0,20200104,20200208
25581585,0,0,0,0,0,1,0,20200104,20200208
25581594,0,0,0,0,0,1,0,20200104,20200208
25580846,1,1,1,1,1,0,0,20200102,20200214
25580886,1,1,1,1,1,0,0,20200102,20200214
25580866,1,1,1,1,1,0,0,20200102,20200214
25580906,1,1,1,1,1,0,0,20200102,20200214
25581486,0,0,0,0,0,1,0,20200104,20200208
25581495,0,0,0,0,0,1,0,20200104,20200208
25581588,0,0,0,0,0,1,0,20200104,20200208
25581501,0,0,0,0,0,1,0,20200104,20200208
25580926,1,1,1,1,1,0,0,20200102,20200214
25580946,1,1,1,1,1,0,0,20200102,20200214
25580966,1,1,1,1,1,0,0,20200102,20200214
25580986,1,1,1,1,1,0,0,20200102,20200214
25581006,1,1,1,1,1,0,0,20200102,20200214
25581026,1,1,1,1,1,0,0,20200102,20200214
25581492,0,0,0,0,0,1,0,20200104,20200208
25581504,0,0,0,0,0,1,0,20200104,20200208
25581525,0,0,0,0,0,1,0,20200104,20200208
25581543,0,0,0,0,0,1,0,20200104,20200208
25581570,0,0,0,0,0,1,0,20200104,20200208
25581549,0,0,0,0,0,1,0,20200104,20200208
25581555,0,0,0,0,0,1,0,20200104,20200208
25581564,0,0,0,0,0,1,0,20200104,20200208
25581561,0,0,0,0,0,1,0,20200104,20200208
25581046,1,1,1,1,1,0,0,20200102,20200214
25581519,0,0,0,0,0,1,0,20200104,20200208
25581507,0,0,0,0,0,1,0,20200104,20200208
25581086,1,1,1,1,1,0,0,20200102,20200214
25581126,1,1,1,1,1,0,0,20200102,20200214
25581186,1,1,1,1,1,0,0,20200102,20200214
25581226,1,1,1,1,1,0,0,20200102,20200214
25581066,1,1,1,1,1,0,0,20200102,20200214
25581498,0,0,0,0,0,1,0,20200104,20200208
25581510,0,0,0,0,0,1,0,20200104,20200208
25581522,0,0,0,0,0,1,0,20200104,20200208
25581546,0,0,0,0,0,1,0,20200104,20200208
25581534,0,0,0,0,0,1,0,20200104,20200208
25581576,0,0,0,0,0,1,0,20200104,20200208
25581591,0,0,0,0,0,1,0,20200104,20200208
25581106,1,1,1,1,1,0,0,20200102,20200214
25581516,0,0,0,0,0,1,0,20200104,20200208
25581552,0,0,0,0,0,1,0,20200104,20200208
25581537,0,0,0,0,0,1,0,20200104,20200208
25581579,0,0,0,0,0,1,0,20200104,20200208
25581528,0,0,0,0,0,1,0,20200104,20200208
25581513,0,0,0,0,0,1,0,20200104,20200208
25581573,0,0,0,0,0,1,0,20200104,20200208
25581558,0,0,0,0,0,1,0,20200104,20200208
25581146,1,1,1,1,1,0,0,20200102,20200214
25581246,1,1,1,1,1,0,0,20200102,20200214
25581166,1,1,1,1,1,0,0,20200102,20200214
25581206,1,1,1,1,1,0,0,20200102,20200214
25581531,0,0,0,0,0,1,0,20200104,20200208
25581540,0,0,0,0,0,1,0,20200104,20200208
25581366,1,1,1,1,1,0,0,20200102,20200214
25581266,1,1,1,1,1,0,0,20200102,20200214
25581286,1,1,1,1,1,0,0,20200102,20200214
25581306,1,1,1,1,1,0,0,20200102,20200214
25581326,1,1,1,1,1,0,0,20200102,20200214
25581346,1,1,1,1,1,0,0,20200102,20200214
25581386,1,1,1,1,1,0,0,20200102,20200214
25581567,0,0,0,0,0,1,0,20200104,20200208
25581582,0,0,0,0,0,1,0,20200104,20200208
25581406,1,1,1,1,1,0,0,20200102,20200214
25581426,1,1,1,1,1,0,0,20200102,20200214
25581446,1,1,1,1,1,0,0,20200102,20200214
25581466,1,1,1,1,1,0,0,20200102,20200214
25669721,0,0,0,0,0,1,0,20200104,20200208
25669724,0,0,0,0,0,1,0,20200104,20200208
25669727,0,0,0,0,0,1,0,20200104,20200208
25669730,0,0,0,0,0,1,0,20200104,20200208
25669081,1,1,1,1,1,0,0,20200102,20200214
25669101,1,1,1,1,1,0,0,20200102,20200214
25669341,1,1,1,1,1,0,0,20200102,20200214
25669121,1,1,1,1,1,0,0,20200102,20200214
25669141,1,1,1,1,1,0,0,20200102,20200214
25669161,1,1,1,1,1,0,0,20200102,20200214
25669061,1,1,1,1,1,0,0,20200102,20200214
25669181,1,1,1,1,1,0,0,20200102,20200214
25669701,1,1,1,1,1,0,0,20200102,20200214
25669541,1,1,1,1,1,0,0,20200102,20200214
25669561,1,1,1,1,1,0,0,20200102,20200214
25669621,1,1,1,1,1,0,0,20200102,20200214
25669201,1,1,1,1,1,0,0,20200102,20200214
25669221,1,1,1,1,1,0,0,20200102,20200214
25669301,1,1,1,1,1,0,0,20200102,20200214
25669241,1,1,1,1,1,0,0,20200102,20200214
25669261,1,1,1,1,1,0,0,20200102,20200214
25669441,1,1,1,1,1,0,0,20200102,20200214
25669361,1,1,1,1,1,0,0,20200102,20200214
25669501,1,1,1,1,1,0,0,20200102,20200214
25669381,1,1,1,1,1,0,0,20200102,20200214
25669281,1,1,1,1,1,0,0,20200102,20200214
25669321,1,1,1,1,1,0,0,20200102,20200214
25669641,1,1,1,1,1,0,0,20200102,20200214
25669661,1,1,1,1,1,0,0,20200102,20200214
25669401,1,1,1,1,1,0,0,20200102,20200214
25669421,1,1,1,1,1,0,0,20200102,20200214
25669461,1,1,1,1,1,0,0,20200102,20200214
25669481,1,1,1,1,1,0,0,20200102,20200214
25669521,1,1,1,1,1,0,0,20200102,20200214
25669581,1,1,1,1,1,0,0,20200102,20200214
25669601,1,1,1,1,1,0,0,20200102,20200214
25669681,1,1,1,1,1,0,0,20200102,20200214
25613740,0,0,0,0,0,0,1,20200105,20200322
25613720,0,0,0,0,0,0,1,20200105,20200322
25613730,0,0,0,0,0,0,1,20200105,20200322
25613869,0,0,0,0,0,0,0,20190801,20201231
25613891,0,0,0,0,0,0,0,20190801,20201231
25613825,0,0,0,0,0,0,1,20200105,20200322
25613835,0,0,0,0,0,0,1,20200105,20200322
25613745,0,0,0,0,0,0,1,20200105,20200322
25613624,0,0,0,0,0,1,0,20200104,20200208
25613873,0,0,0,0,0,0,0,20190801,20201231
25613627,0,0,0,0,0,1,0,20200104,20200208
25613717,0,0,0,0,0,1,0,20200104,20200208
25613750,0,0,0,0,0,0,1,20200105,20200322
25613868,0,0,0,0,0,0,0,20190801,20201231
25613725,0,0,0,0,0,0,1,20200105,20200322
25613630,0,0,0,0,0,1,0,20200104,20200208
25613633,0,0,0,0,0,1,0,20200104,20200208
25613699,0,0,0,0,0,1,0,20200104,20200208
25613672,0,0,0,0,0,1,0,20200104,20200208
25613871,0,0,0,0,0,0,0,20190801,20201231
25613880,0,0,0,0,0,0,0,20190801,20201231
25613875,0,0,0,0,0,0,0,20190801,20201231
25613883,0,0,0,0,0,0,0,20190801,20201231
25613889,0,0,0,0,0,0,0,20190801,20201231
25613780,0,0,0,0,0,0,1,20200105,20200322
25613795,0,0,0,0,0,0,1,20200105,20200322
25613815,0,0,0,0,0,0,1,20200105,20200322
25613820,0,0,0,0,0,0,1,20200105,20200322
25613765,0,0,0,0,0,0,1,20200105,20200322
25613755,0,0,0,0,0,0,1,20200105,20200322
25613636,0,0,0,0,0,1,0,20200104,20200208
25613872,0,0,0,0,0,0,0,20190801,20201231
25613735,0,0,0,0,0,0,1,20200105,20200322
25613870,0,0,0,0,0,0,0,20190801,20201231
25613714,0,0,0,0,0,1,0,20200104,20200208
25613639,0,0,0,0,0,1,0,20200104,20200208
25613884,0,0,0,0,0,0,0,20190801,20201231
25613879,0,0,0,0,0,0,0,20190801,20201231
25613882,0,0,0,0,0,0,0,20190801,20201231
25613874,0,0,0,0,0,0,0,20190801,20201231
25613805,0,0,0,0,0,0,1,20200105,20200322
25613770,0,0,0,0,0,0,1,20200105,20200322
25613760,0,0,0,0,0,0,1,20200105,20200322
25613642,0,0,0,0,0,1,0,20200104,20200208
25613645,0,0,0,0,0,1,0,20200104,20200208
25613648,0,0,0,0,0,1,0,20200104,20200208
25613651,0,0,0,0,0,1,0,20200104,20200208
25613666,0,0,0,0,0,1,0,20200104,20200208
25613654,0,0,0,0,0,1,0,20200104,20200208
25613876,0,0,0,0,0,0,0,20190801,20201231
25613887,0,0,0,0,0,0,0,20190801,20201231
25613885,0,0,0,0,0,0,0,20190801,20201231
25613810,0,0,0,0,0,0,1,20200105,20200322
25613800,0,0,0,0,0,0,1,20200105,20200322
25613785,0,0,0,0,0,0,1,20200105,20200322
25613657,0,0,0,0,0,1,0,20200104,20200208
25613886,0,0,0,0,0,0,0,20190801,20201231
25613877,0,0,0,0,0,0,0,20190801,20201231
25613660,0,0,0,0,0,1,0,20200104,20200208
25613878,0,0,0,0,0,0,0,20190801,20201231
25613663,0,0,0,0,0,1,0,20200104,20200208
25613775,0,0,0,0,0,0,1,20200105,20200322
25613669,0,0,0,0,0,1,0,20200104,20200208
25613675,0,0,0,0,0,1,0,20200104,20200208
25613881,0,0,0,0,0,0,0,20190801,20201231
25613790,0,0,0,0,0,0,1,20200105,20200322
25613678,0,0,0,0,0,1,0,20200104,20200208
25613681,0,0,0,0,0,1,0,20200104,20200208
25613684,0,0,0,0,0,1,0,20200104,20200208
25613693,0,0,0,0,0,1,0,20200104,20200208
25613687,0,0,0,0,0,1,0,20200104,20200208
25613690,0,0,0,0,0,1,0,20200104,20200208
25613696,0,0,0,0,0,1,0,20200104,20200208
25613702,0,0,0,0,0,1,0,20200104,20200208
25613888,0,0,0,0,0,0,0,20190801,20201231
25613890,0,0,0,0,0,0,0,20190801,20201231
25613830,0,0,0,0,0,0,1,20200105,20200322
25613705,0,0,0,0,0,1,0,20200104,20200208
25613708,0,0,0,0,0,1,0,20200104,20200208
25613711,0,0,0,0,0,1,0,20200104,20200208
25613892,0,0,0,0,0,0,0,20190801,20201231
25763153,1,1,1,1,1,0,0,20200102,20200214
25763173,1,1,1,1,1,0,0,20200102,20200214
25763193,1,1,1,1,1,0,0,20200102,20200214
25763213,1,1,1,1,1,0,0,20200102,20200214
25763233,1,1,1,1,1,0,0,20200102,20200214
25763313,1,1,1,1,1,0,0,20200102,20200214
25763333,1,1,1,1,1,0,0,20200102,20200214
25763353,1,1,1,1,1,0,0,20200102,20200214
25763373,1,1,1,1,1,0,0,20200102,20200214
25763393,1,1,1,1,1,0,0,20200102,20200214
25763253,1,1,1,1,1,0,0,20200102,20200214
25763453,1,1,1,1,1,0,0,20200102,20200214
25763513,1,1,1,1,1,0,0,20200102,20200214
25763573,1,1,1,1,1,0,0,20200102,20200214
25763633,1,1,1,1,1,0,0,20200102,20200214
25763653,1,1,1,1,1,0,0,20200102,20200214
25763713,1,1,1,1,1,0,0,20200102,20200214
25763733,1,1,1,1,1,0,0,20200102,20200214
25763473,1,1,1,1,1,0,0,20200102,20200214
25763273,1,1,1,1,1,0,0,20200102,20200214
25763293,1,1,1,1,1,0,0,20200102,20200214
25763413,1,1,1,1,1,0,0,20200102,20200214
25763433,1,1,1,1,1,0,0,20200102,20200214
25763493,1,1,1,1,1,0,0,20200102,20200214
25763673,1,1,1,1,1,0,0,20200102,20200214
25763693,1,1,1,1,1,0,0,20200102,20200214
25763593,1,1,1,1,1,0,0,20200102,20200214
25763613,1,1,1,1,1,0,0,20200102,20200214
25763533,1,1,1,1,1,0,0,20200102,20200214
25763553,1,1,1,1,1,0,0,20200102,20200214
25763753,1,1,1,1,1,0,0,20200102,20200214
25763773,1,1,1,1,1,0,0,20200102,20200214
25763793,1,1,1,1,1,0,0,20200102,20200214
25763813,1,1,1,1,1,0,0,20200102,20200214
25763833,1,1,1,1,1,0,0,20200102,20200214
25763853,1,1,1,1,1,0,0,20200102,20200214
25763873,1,1,1,1,1,0,0,20200102,20200214
25763893,1,1,1,1,1,0,0,20200102,20200214
25763913,1,1,1,1,1,0,0,20200102,20200214
25767642,0,0,0,0,0,0,0,20190801,20201231
25767643,0,0,0,0,0,0,0,20190801,20201231
25767644,0,0,0,0,0,0,0,20190801,20201231
25767403,1,1,1,1,1,0,0,20200102,20200214
25767423,1,1,1,1,1,0,0,20200102,20200214
25767443,1,1,1,1,1,0,0,20200102,20200214
25767463,1,1,1,1,1,0,0,20200102,20200214
25767483,1,1,1,1,1,0,0,20200102,20200214
25767503,0,0,0,0,0,1,0,20200104,20200208
25767506,0,0,0,0,0,1,0,20200104,20200208
25767509,0,0,0,0,0,1,0,20200104,20200208
25767512,0,0,0,0,0,0,1,20200105,20200322
25767517,0,0,0,0,0,0,1,20200105,20200322
25767522,0,0,0,0,0,0,1,20200105,20200322
25717243,0,0,0,0,0,0,0,20190801,20201231
25717244,0,0,0,0,0,0,0,20190801,20201231
25717245,0,0,0,0,0,0,0,20190801,20201231
25717004,1,1,1,1,1,0,0,20200102,20200214
25717024,1,1,1,1,1,0,0,20200102,20200214
25717044,1,1,1,1,1,0,0,20200102,20200214
25717064,1,1,1,1,1,0,0,20200102,20200214
25717084,1,1,1,1,1,0,0,20200102,20200214
25717104,0,0,0,0,0,1,0,20200104,20200208
25717107,0,0,0,0,0,1,0,20200104,20200208
25717110,0,0,0,0,0,1,0,20200104,20200208
25717113,0,0,0,0,0,0,1,20200105,20200322
25717118,0,0,0,0,0,0,1,20200105,20200322
25717123,0,0,0,0,0,0,1,20200105,20200322
25560338,1,1,1,1,1,0,0,20200102,20200214
25560378,1,1,1,1,1,0,0,20200102,20200214
25560938,1,1,1,1,1,0,0,20200102,20200214
25560898,1,1,1,1,1,0,0,20200102,20200214
25560398,1,1,1,1,1,0,0,20200102,20200214
25560418,1,1,1,1,1,0,0,20200102,20200214
25560438,1,1,1,1,1,0,0,20200102,20200214
25560358,1,1,1,1,1,0,0,20200102,20200214
25560458,1,1,1,1,1,0,0,20200102,20200214
25560518,1,1,1,1,1,0,0,20200102,20200214
25560678,1,1,1,1,1,0,0,20200102,20200214
25560758,1,1,1,1,1,0,0,20200102,20200214
25560818,1,1,1,1,1,0,0,20200102,20200214
25560638,1,1,1,1,1,0,0,20200102,20200214
25560698,1,1,1,1,1,0,0,20200102,20200214
25560558,1,1,1,1,1,0,0,20200102,20200214
25560478,1,1,1,1,1,0,0,20200102,20200214
25560498,1,1,1,1,1,0,0,20200102,20200214
25560538,1,1,1,1,1,0,0,20200102,20200214
25560718,1,1,1,1,1,0,0,20200102,20200214
25560598,1,1,1,1,1,0,0,20200102,20200214
25560858,1,1,1,1,1,0,0,20200102,20200214
25560958,1,1,1,1,1,0,0,20200102,20200214
25560318,1,1,1,1,1,0,0,20200102,20200214
25560578,1,1,1,1,1,0,0,20200102,20200214
25560738,1,1,1,1,1,0,0,20200102,20200214
25560618,1,1,1,1,1,0,0,20200102,20200214
25560658,1,1,1,1,1,0,0,20200102,20200214
25560838,1,1,1,1,1,0,0,20200102,20200214
25560798,1,1,1,1,1,0,0,20200102,20200214
25560778,1,1,1,1,1,0,0,20200102,20200214
25560878,1,1,1,1,1,0,0,20200102,20200214
25560918,1,1,1,1,1,0,0,20200102,20200214
25560978,1,1,1,1,1,0,0,20200102,20200214
25691413,1,1,1,1,1,0,0,20200102,20200214
25690993,1,1,1,1,1,0,0,20200102,20200214
25691033,1,1,1,1,1,0,0,20200102,20200214
25691153,1,1,1,1,1,0,0,20200102,20200214
25691013,1,1,1,1,1,0,0,20200102,20200214
25691073,1,1,1,1,1,0,0,20200102,20200214
25691213,1,1,1,1,1,0,0,20200102,20200214
25691273,1,1,1,1,1,0,0,20200102,20200214
25691313,1,1,1,1,1,0,0,20200102,20200214
25691353,1,1,1,1,1,0,0,20200102,20200214
25691053,1,1,1,1,1,0,0,20200102,20200214
25691093,1,1,1,1,1,0,0,20200102,20200214
25691293,1,1,1,1,1,0,0,20200102,20200214
25691233,1,1,1,1,1,0,0,20200102,20200214
25691133,1,1,1,1,1,0,0,20200102,20200214
25691193,1,1,1,1,1,0,0,20200102,20200214
25691173,1,1,1,1,1,0,0,20200102,20200214
25691253,1,1,1,1,1,0,0,20200102,20200214
25691373,1,1,1,1,1,0,0,20200102,20200214
25691113,1,1,1,1,1,0,0,20200102,20200214
25691333,1,1,1,1,1,0,0,20200102,20200214
25691393,1,1,1,1,1,0,0,20200102,20200214
25767275,1,1,1,1,1,0,0,20200102,20200214
25767315,0,0,0,0,0,1,0,20200104,20200208
25767318,0,0,0,0,0,1,0,20200104,20200208
25767295,1,1,1,1,1,0,0,20200102,20200214
25536655,1,1,1,1,1,0,0,20200102,20200214
25536135,1,1,1,1,1,0,0,20200102,20200214
25536155,1,1,1,1,1,0,0,20200102,20200214
25536175,1,1,1,1,1,0,0,20200102,20200214
25536115,1,1,1,1,1,0,0,20200102,20200214
25536675,1,1,1,1,1,0,0,20200102,20200214
25536535,1,1,1,1,1,0,0,20200102,20200214
25536595,1,1,1,1,1,0,0,20200102,20200214
25536355,1,1,1,1,1,0,0,20200102,20200214
25536195,1,1,1,1,1,0,0,20200102,20200214
25536295,1,1,1,1,1,0,0,20200102,20200214
25536255,1,1,1,1,1,0,0,20200102,20200214
25536455,1,1,1,1,1,0,0,20200102,20200214
25536315,1,1,1,1,1,0,0,20200102,20200214
25536215,1,1,1,1,1,0,0,20200102,20200214
25536235,1,1,1,1,1,0,0,20200102,20200214
25536375,1,1,1,1,1,0,0,20200102,20200214
25536555,1,1,1,1,1,0,0,20200102,20200214
25536335,1,1,1,1,1,0,0,20200102,20200214
25536275,1,1,1,1,1,0,0,20200102,20200214
25536515,1,1,1,1,1,0,0,20200102,20200214
25536495,1,1,1,1,1,0,0,20200102,20200214
25536575,1,1,1,1,1,0,0,20200102,20200214
25536635,1,1,1,1,1,0,0,20200102,20200214
25536395,1,1,1,1,1,0,0,20200102,20200214
25536415,1,1,1,1,1,0,0,20200102,20200214
25536475,1,1,1,1,1,0,0,20200102,20200214
25536435,1,1,1,1,1,0,0,20200102,20200214
25536615,1,1,1,1,1,0,0,20200102,20200214
25739663,1,1,1,1,1,0,0,20200102,20200214
25739703,1,1,1,1,1,0,0,20200102,20200214
25739743,1,1,1,1,1,0,0,20200102,20200214
25739763,1,1,1,1,1,0,0,20200102,20200214
25739843,1,1,1,1,1,0,0,20200102,20200214
25739903,1,1,1,1,1,0,0,20200102,20200214
25739943,1,1,1,1,1,0,0,20200102,20200214
25739683,1,1,1,1,1,0,0,20200102,20200214
25739803,1,1,1,1,1,0,0,20200102,20200214
25739823,1,1,1,1,1,0,0,20200102,20200214
25739723,1,1,1,1,1,0,0,20200102,20200214
25739883,1,1,1,1,1,0,0,20200102,20200214
25739923,1,1,1,1,1,0,0,20200102,20200214
25739783,1,1,1,1,1,0,0,20200102,20200214
25739963,1,1,1,1,1,0,0,20200102,20200214
25739863,1,1,1,1,1,0,0,20200102,20200214
25739983,1,1,1,1,1,0,0,20200102,20200214
25740003,1,1,1,1,1,0,0,20200102,20200214
25643569,0,0,0,0,0,0,0,20190801,20201231
25643570,0,0,0,0,0,0,0,20190801,20201231
25643571,0,0,0,0,0,0,0,20190801,20201231
25643572,0,0,0,0,0,0,0,20190801,20201231
25643232,1,1,1,1,1,0,0,20200102,20200214
25643252,1,1,1,1,1,0,0,20200102,20200214
25643272,1,1,1,1,1,0,0,20200102,20200214
25643292,1,1,1,1,1,0,0,20200102,20200214
25643312,1,1,1,1,1,0,0,20200102,20200214
25643332,1,1,1,1,1,0,0,20200102,20200214
25643352,1,1,1,1,1,0,0,20200102,20200214
25643372,0,0,0,0,0,1,0,20200104,20200208
25643375,0,0,0,0,0,1,0,20200104,20200208
25643378,0,0,0,0,0,1,0,20200104,20200208
25643381,0,0,0,0,0,1,0,20200104,20200208
25643384,0,0,0,0,0,1,0,20200104,20200208
25643387,0,0,0,0,0,0,1,20200105,20200322
25643392,0,0,0,0,0,0,1,20200105,20200322
25643397,0,0,0,0,0,0,1,20200105,20200322
25643402,0,0,0,0,0,0,1,20200105,20200322
25579149,0,0,0,0,0,0,0,20190801,20201231
25579150,0,0,0,0,0,0,0,20190801,20201231
25579151,0,0,0,0,0,0,0,20190801,20201231
25579152,0,0,0,0,0,0,0,20190801,20201231
25578812,1,1,1,1,1,0,0,20200102,20200214
25578832,1,1,1,1,1,0,0,20200102,20200214
25578852,1,1,1,1,1,0,0,20200102,20200214
25578872,1,1,1,1,1,0,0,20200102,20200214
25578892,1,1,1,1,1,0,0,20200102,20200214
25578912,1,1,1,1,1,0,0,20200102,20200214
25578932,1,1,1,1,1,0,0,20200102,20200214
25578952,0,0,0,0,0,1,0,20200104,20200208
25578955,0,0,0,0,0,1,0,20200104,20200208
25578958,0,0,0,0,0,1,0,20200104,20200208
25578961,0,0,0,0,0,1,0,20200104,20200208
25578964,0,0,0,0,0,1,0,20200104,20200208
25578967,0,0,0,0,0,0,1,20200105,20200322
25578972,0,0,0,0,0,0,1,20200105,20200322
25578977,0,0,0,0,0,0,1,20200105,20200322
25578982,0,0,0,0,0,0,1,20200105,20200322
25767118,0,0,0,0,0,0,0,20190801,20201231
25767119,0,0,0,0,0,0,0,20190801,20201231
25767120,0,0,0,0,0,0,0,20190801,20201231
25767121,0,0,0,0,0,0,0,20190801,20201231
25767122,0,0,0,0,0,0,0,20190801,20201231
25766984,1,1,1,1,1,0,0,20200102,20200214
25767004,1,1,1,1,1,0,0,20200102,20200214
25767024,1,1,1,1,1,0,0,20200102,20200214
25767044,1,1,1,1,1,0,0,20200102,20200214
25767064,1,1,1,1,1,0,0,20200102,20200214
25767124,0,0,0,0,0,1,0,20200104,20200208
25767127,0,0,0,0,0,1,0,20200104,20200208
25767130,0,0,0,0,0,1,0,20200104,20200208
25767133,0,0,0,0,0,1,0,20200104,20200208
25767136,0,0,0,0,0,1,0,20200104,20200208
25766864,0,0,0,0,0,0,1,20200105,20200322
25766869,0,0,0,0,0,0,1,20200105,20200322
25766874,0,0,0,0,0,0,1,20200105,20200322
25766879,0,0,0,0,0,0,1,20200105,20200322
25766884,0,0,0,0,0,0,1,20200105,20200322
25644703,0,0,0,0,0,0,0,20190801,20201231
25644704,0,0,0,0,0,0,0,20190801,20201231
25644705,0,0,0,0,0,0,0,20190801,20201231
25644706,0,0,0,0,0,0,0,20190801,20201231
25644596,1,1,1,1,1,0,0,20200102,20200214
25644616,1,1,1,1,1,0,0,20200102,20200214
25644636,1,1,1,1,1,0,0,20200102,20200214
25644656,1,1,1,1,1,0,0,20200102,20200214
25644708,0,0,0,0,0,1,0,20200104,20200208
25644711,0,0,0,0,0,1,0,20200104,20200208
25644714,0,0,0,0,0,1,0,20200104,20200208
25644717,0,0,0,0,0,1,0,20200104,20200208
25644500,0,0,0,0,0,0,1,20200105,20200322
25644505,0,0,0,0,0,0,1,20200105,20200322
25644510,0,0,0,0,0,0,1,20200105,20200322
25644515,0,0,0,0,0,0,1,20200105,20200322
25577955,1,1,1,1,1,0,0,20200102,20200214
25577295,1,1,1,1,1,0,0,20200102,20200214
25578205,0,0,0,0,0,1,0,20200104,20200208
25578199,0,0,0,0,0,1,0,20200104,20200208
25577315,1,1,1,1,1,0,0,20200102,20200214
25578202,0,0,0,0,0,1,0,20200104,20200208
25577355,1,1,1,1,1,0,0,20200102,20200214
25577335,1,1,1,1,1,0,0,20200102,20200214
25577275,1,1,1,1,1,0,0,20200102,20200214
25577375,1,1,1,1,1,0,0,20200102,20200214
25578208,0,0,0,0,0,1,0,20200104,20200208
25577395,1,1,1,1,1,0,0,20200102,20200214
25577635,1,1,1,1,1,0,0,20200102,20200214
25577515,1,1,1,1,1,0,0,20200102,20200214
25577415,1,1,1,1,1,0,0,20200102,20200214
25578211,0,0,0,0,0,1,0,20200104,20200208
25577435,1,1,1,1,1,0,0,20200102,20200214
25577655,1,1,1,1,1,0,0,20200102,20200214
25578244,0,0,0,0,0,1,0,20200104,20200208
25578271,0,0,0,0,0,1,0,20200104,20200208
25578214,0,0,0,0,0,1,0,20200104,20200208
25577795,1,1,1,1,1,0,0,20200102,20200214
25577775,1,1,1,1,1,0,0,20200102,20200214
25577455,1,1,1,1,1,0,0,20200102,20200214
25577475,1,1,1,1,1,0,0,20200102,20200214
25578253,0,0,0,0,0,1,0,20200104,20200208
25578217,0,0,0,0,0,1,0,20200104,20200208
25577495,1,1,1,1,1,0,0,20200102,20200214
25578220,0,0,0,0,0,1,0,20200104,20200208
25578232,0,0,0,0,0,1,0,20200104,20200208
25578226,0,0,0,0,0,1,0,20200104,20200208
25577675,1,1,1,1,1,0,0,20200102,20200214
25577555,1,1,1,1,1,0,0,20200102,20200214
25577575,1,1,1,1,1,0,0,20200102,20200214
25577615,1,1,1,1,1,0,0,20200102,20200214
25577535,1,1,1,1,1,0,0,20200102,20200214
25578229,0,0,0,0,0,1,0,20200104,20200208
25578223,0,0,0,0,0,1,0,20200104,20200208
25578235,0,0,0,0,0,1,0,20200104,20200208
25577695,1,1,1,1,1,0,0,20200102,20200214
25577595,1,1,1,1,1,0,0,20200102,20200214
25577755,1,1,1,1,1,0,0,20200102,20200214
25577815,1,1,1,1,1,0,0,20200102,20200214
25577835,1,1,1,1,1,0,0,20200102,20200214
